marca,familia,modelo,chasis,norma_euro,origen,version_pauta,perfil_operacion,metrica,unidad,evento_secuencia,servicio_codigo,servicio_nombre,valor_acumulado,intervalo_incremental,tiempo_trabajo_h,ciclo_mantenimiento,tolerancia_dias,tolerancia_km,tolerancia_pct,intervalo_max_meses,requiere_aceite_mineral
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,7,SM1,Servicio de Mantenimiento 1,280000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,8,SM4,Servicio de Mantenimiento 4,320000,40000,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,9,SM1,Servicio de Mantenimiento 1,360000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,10,SM2,Servicio de Mantenimiento 2,400000,40000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,11,SM1,Servicio de Mantenimiento 1,440000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,12,SM3,Servicio de Mantenimiento 3,480000,40000,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,13,SM1,Servicio de Mantenimiento 1,520000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,14,SM2,Servicio de Mantenimiento 2,560000,40000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,15,SM1,Servicio de Mantenimiento 1,600000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,16,SM4,Servicio de Mantenimiento 4,640000,40000,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,17,SM1,Servicio de Mantenimiento 1,680000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,18,SM2,Servicio de Mantenimiento 2,720000,40000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,19,SM1,Servicio de Mantenimiento 1,760000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,20,SM3,Servicio de Mantenimiento 3,800000,40000,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,21,SM1,Servicio de Mantenimiento 1,840000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,22,SM2,Servicio de Mantenimiento 2,880000,40000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,23,SM1,Servicio de Mantenimiento 1,920000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,24,SM4,Servicio de Mantenimiento 4,960000,40000,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,25,SM1,Servicio de Mantenimiento 1,1000000,40000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto,km,km,26,SM2,Servicio de Mantenimiento 2,1040000,40000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,1,SI,Servicio Inicial,500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,2,SM2,Servicio de Mantenimiento 2,1000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,3,SM1,Servicio de Mantenimiento 1,1500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,4,SM3,Servicio de Mantenimiento 3,2000,500,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,5,SM1,Servicio de Mantenimiento 1,2500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,6,SM2,Servicio de Mantenimiento 2,3000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,7,SM1,Servicio de Mantenimiento 1,3500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,8,SM4,Servicio de Mantenimiento 4,4000,500,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,9,SM1,Servicio de Mantenimiento 1,4500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,10,SM2,Servicio de Mantenimiento 2,5000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,11,SM1,Servicio de Mantenimiento 1,5500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,12,SM3,Servicio de Mantenimiento 3,6000,500,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,13,SM1,Servicio de Mantenimiento 1,6500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,14,SM2,Servicio de Mantenimiento 2,7000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,15,SM1,Servicio de Mantenimiento 1,7500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,16,SM4,Servicio de Mantenimiento 4,8000,500,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,17,SM1,Servicio de Mantenimiento 1,8500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,18,SM2,Servicio de Mantenimiento 2,9000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,19,SM1,Servicio de Mantenimiento 1,9500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,20,SM3,Servicio de Mantenimiento 3,10000,500,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,21,SM1,Servicio de Mantenimiento 1,10500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,22,SM2,Servicio de Mantenimiento 2,11000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,23,SM1,Servicio de Mantenimiento 1,11500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,24,SM4,Servicio de Mantenimiento 4,12000,500,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,25,SM1,Servicio de Mantenimiento 1,12500,500,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,mixto_mixer,horas,h,26,SM2,Servicio de Mantenimiento 2,13000,500,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,1,SI,Servicio Inicial,600,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,2,SM2,Servicio de Mantenimiento 2,1200,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,3,SM1,Servicio de Mantenimiento 1,1800,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,4,SM3,Servicio de Mantenimiento 3,2400,600,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,5,SM1,Servicio de Mantenimiento 1,3000,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,6,SM2,Servicio de Mantenimiento 2,3600,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,7,SM1,Servicio de Mantenimiento 1,4200,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,8,SM4,Servicio de Mantenimiento 4,4800,600,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,9,SM1,Servicio de Mantenimiento 1,5400,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,10,SM2,Servicio de Mantenimiento 2,6000,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,11,SM1,Servicio de Mantenimiento 1,6600,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,12,SM3,Servicio de Mantenimiento 3,7200,600,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,13,SM1,Servicio de Mantenimiento 1,7800,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,14,SM2,Servicio de Mantenimiento 2,8400,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,15,SM1,Servicio de Mantenimiento 1,9000,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,16,SM4,Servicio de Mantenimiento 4,9600,600,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,17,SM1,Servicio de Mantenimiento 1,10200,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,18,SM2,Servicio de Mantenimiento 2,10800,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,19,SM1,Servicio de Mantenimiento 1,11400,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,20,SM3,Servicio de Mantenimiento 3,12000,600,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,21,SM1,Servicio de Mantenimiento 1,12600,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,22,SM2,Servicio de Mantenimiento 2,13200,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,23,SM1,Servicio de Mantenimiento 1,13800,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,24,SM4,Servicio de Mantenimiento 4,14400,600,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,25,SM1,Servicio de Mantenimiento 1,15000,600,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,horas,h,26,SM2,Servicio de Mantenimiento 2,15600,600,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,1,SI,Servicio Inicial,20000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,2,SM2,Servicio de Mantenimiento 2,40000,20000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,3,SM1,Servicio de Mantenimiento 1,60000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,4,SM3,Servicio de Mantenimiento 3,80000,20000,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,5,SM1,Servicio de Mantenimiento 1,100000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,6,SM2,Servicio de Mantenimiento 2,120000,20000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,7,SM1,Servicio de Mantenimiento 1,140000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,8,SM4,Servicio de Mantenimiento 4,160000,20000,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,9,SM1,Servicio de Mantenimiento 1,180000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,10,SM2,Servicio de Mantenimiento 2,200000,20000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,11,SM1,Servicio de Mantenimiento 1,220000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,12,SM3,Servicio de Mantenimiento 3,240000,20000,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,13,SM1,Servicio de Mantenimiento 1,260000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,14,SM2,Servicio de Mantenimiento 2,280000,20000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,15,SM1,Servicio de Mantenimiento 1,300000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,16,SM4,Servicio de Mantenimiento 4,320000,20000,9.1,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,17,SM1,Servicio de Mantenimiento 1,340000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,18,SM2,Servicio de Mantenimiento 2,360000,20000,7.2,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,19,SM1,Servicio de Mantenimiento 1,380000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,20,SM3,Servicio de Mantenimiento 3,400000,20000,7.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
Mercedes-Benz,Arocs,Arocs 964 Brasil,964 (Brasil),Euro V,Brasil,Marzo 2025,severo,km,km,21,SM1,Servicio de Mantenimiento 1,420000,20000,6.9,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",,1000,10,12,False
